OrderID,ClientName,ProductType,ChannelSales,Priority,Units,UnitPrice,CostPrice,TotalSalesAmount,TotalCostAmount
E8124,Robert,Alimento infantil,Online,High,856,690.11,160.9,590734.16,137730.4
E8125,Dawn,Ropa,Offline,Critical,5579,893.33,299.11,4983888.07,1668734.69
E8126,Thomas,Carnes,Online,High,1904,790.36,107.69,1504845.44,205041.76
E8127,Jeffrey,Verduras,Offline,Critical,9991,599.9,449.51,5993600.9,4491054.41
E8128,Michelle,Cuidado personal,Online,High,9482,763.67,33.95,7241118.94,321913.9
E8129,Brenda,Bebida,Offline,Critical,6030,946.58,90.78,5707877.4,547403.4
E8130,Tyler,Ropa,Offline,High,572,732.96,70.99,419253.12,40606.28
E8131,Amanda,Alimento infantil,Online,Critical,9178,753.17,147.41,6912594.26,1352928.98
E8132,Antonio,Cosmeticos,Offline,Critical,1305,506.93,373.32,661543.65,487182.6
E8133,David,Cosmeticos,Offline,Medium,9897,954.53,54.93,9446983.41,543642.21
E8134,William,Domestico,Offline,Medium,290,572.35,456.46,165981.5,132373.4
E8135,Kenneth,Carnes,Offline,Critical,193,606.55,28.18,117064.15,5438.74
E8136,Raymond,Cuidado personal,Offline,High,5551,576.76,153.14,3201594.76,850080.14
E8137,Daniel,Cosmeticos,Offline,Critical,6867,836.12,497.89,5741636.04,3419010.63
E8138,Maria,Cosmeticos,Offline,Critical,7324,961.72,115.87,7043637.28,848631.88
E8139,David,Cereales,Offline,Low,3913,490.68,188.92,1920030.84,739243.96
E8140,Cindy,Snacks,Online,Low,5967,412.78,311.21,2463058.26,1856990.07
E8141,Alex,Alimento infantil,Online,Medium,2677,467.55,301.06,1251631.35,805937.62
E8142,Michael,Cuidado personal,Offline,Medium,6935,781.07,133.34,5416720.45,924712.9
E8143,Leah,Carnes,Online,High,3800,766.04,328.55,2910952,1248490
E8144,Anthony,Verduras,Online,High,6076,470.95,258.11,2861492.2,1568276.36
E8145,Andrew,Cosmeticos,Offline,Critical,9899,855.88,141.66,8472356.12,1402292.34
E8146,Kim,Snacks,Offline,Critical,6147,901.26,296.68,5540045.22,1823691.96
E8147,Jacob,Verduras,Online,Critical,1525,666.87,408.09,1016976.75,622337.25
E8148,Tyrone,Alimento infantil,Offline,High,7830,592.71,428.82,4640919.3,3357660.6
E8149,Willie,Snacks,Offline,Critical,7181,567.58,89.79,4075791.98,644781.99
E8150,Samuel,Ropa,Online,High,4009,525.04,184.39,2104885.36,739219.51
E8151,Joshua,Ropa,Offline,High,6022,842.61,259.1,5074197.42,1560300.2
E8152,Melanie,Ropa,Offline,Medium,3083,788.7,46.09,2431562.1,142095.47
E8153,Nicole,Verduras,Offline,Low,4421,832.06,457,3678537.26,2020397
E8154,Chris,Cuidado personal,Online,High,1892,663.67,385.54,1255663.64,729441.68
E8155,Mark,Snacks,Online,Critical,4029,771.35,333.41,3107769.15,1343308.89
E8156,Nicole,Bebida,Offline,Low,560,627.79,184.99,351562.4,103594.4
E8157,Juan,Cereales,Offline,High,2558,959.17,141.38,2453556.86,361650.04
E8158,John,Cuidado personal,Online,High,3142,984.91,207.19,3094587.22,650990.98
E8159,Benjamin,Domestico,Offline,Low,8738,658.24,432.8,5751701.12,3781806.4
E8160,Edward,Cuidado personal,Online,Low,6266,505.86,18.6,3169718.76,116547.6
E8161,Kimberly,Alimento infantil,Offline,Low,7946,870.19,92.06,6914529.74,731508.76
E8162,Donna,Snacks,Online,Critical,1702,541.91,113.09,922330.82,192479.18
E8163,Melanie,Cereales,Offline,Medium,990,602.7,82.04,596673,81219.6
E8164,Julie,Bebida,Online,Critical,6602,544.5,56.71,3594789,374399.42
E8165,Jill,Material de oficina,Online,Low,6886,956.75,360.53,6588180.5,2482609.58
E8166,Teresa,Material de oficina,Offline,Critical,5449,900.19,68.71,4905135.31,374400.79
E8167,Jose,Frutas,Online,Critical,7037,419.48,328.54,2951880.76,2311935.98
E8168,Patricia,Bebida,Online,High,455,802.33,479.95,365060.15,218377.25
E8169,Cory,Domestico,Offline,Critical,2861,935.97,431.18,2677810.17,1233605.98
E8170,Emma,Material de oficina,Online,Critical,4930,791.96,31.21,3904362.8,153865.3
E8171,Evan,Cosmeticos,Offline,Low,9621,842.2,56.14,8102806.2,540122.94
E8172,Scott,Material de oficina,Offline,Medium,2846,964.45,115.33,2744824.7,328229.18
E8173,Jaime,Carnes,Online,Critical,3266,756.31,178.07,2470108.46,581576.62
E8174,Jeffrey,Cereales,Online,Medium,6101,915.53,345.13,5585648.53,2105638.13
E8175,Connor,Ropa,Offline,Critical,7403,509.8,182.37,3774049.4,1350085.11
E8176,Alan,Cereales,Offline,Critical,7313,783.12,25.61,5726956.56,187285.93
E8177,Daniel,Bebida,Online,High,7371,639.79,48.48,4715892.09,357346.08
E8178,Jesse,Ropa,Offline,High,4811,523.48,272.4,2518462.28,1310516.4
E8179,Charles,Domestico,Offline,High,1429,904.76,412.9,1292902.04,590034.1
E8180,Kayla,Verduras,Offline,Critical,5031,692.01,466.26,3481502.31,2345754.06
E8181,Ashley,Bebida,Online,High,9602,847.06,233.77,8133470.12,2244659.54
E8182,Andrew,Cuidado personal,Online,Medium,818,463.2,338.55,378897.6,276933.9
E8183,David,Domestico,Online,Medium,6116,889.47,189.07,5439998.52,1156352.12
E8184,Courtney,Cereales,Offline,Medium,7813,494.71,435.41,3865169.23,3401858.33
E8185,Tabitha,Alimento infantil,Online,Low,1500,616.93,151.13,925395,226695
E8186,Tyrone,Ropa,Online,Critical,8265,830.92,193.71,6867553.8,1601013.15
E8187,John,Alimento infantil,Online,Low,5623,693.21,210.23,3897919.83,1182123.29
E8188,John,Cosmeticos,Offline,Critical,3239,419.14,148.63,1357594.46,481412.57
E8189,Jaime,Carnes,Offline,Medium,2576,532.31,114.08,1371230.56,293870.08
E8190,Brandon,Ropa,Online,Low,2205,456.89,247.74,1007442.45,546266.7
E8191,George,Cuidado personal,Online,Low,8226,887.67,381.33,7301973.42,3136820.58
E8192,Todd,Cosmeticos,Online,Medium,8180,437.44,2.55,3578259.2,20859
E8193,Amanda,Cuidado personal,Offline,Critical,5799,610.28,129.33,3539013.72,749984.67
E8194,Hunter,Verduras,Online,Low,2774,693.83,383.9,1924684.42,1064938.6
E8195,Nathan,Ropa,Offline,Low,6551,799.55,45.81,5237852.05,300101.31
E8196,Valerie,Cereales,Online,Medium,2099,618.54,8.92,1298315.46,18723.08
E8197,Jessica,Verduras,Online,High,5275,517.47,21.09,2729654.25,111249.75
E8198,Willie,Domestico,Offline,Medium,8733,485.1,316.21,4236378.3,2761461.93
E8199,Dylan,Material de oficina,Offline,Low,7711,576.1,90.16,4442307.1,695223.76
E8200,Dawn,Ropa,Online,High,8662,737.3,433.62,6386492.6,3756016.44
E8201,Susan,Material de oficina,Online,High,8686,505.64,446.87,4391989.04,3881512.82
E8202,Brandi,Alimento infantil,Offline,Critical,9844,601.8,309.34,5924119.2,3045142.96
E8203,Kelly,Cereales,Online,Low,1989,603.54,102.25,1200441.06,203375.25
E8204,Joshua,Domestico,Offline,High,6670,746.91,161.49,4981889.7,1077138.3
E8205,Karla,Bebida,Offline,Critical,9174,586.57,294.92,5381193.18,2705596.08
E8206,Darryl,Verduras,Offline,Low,4184,731.36,130.07,3060010.24,544212.88
E8207,Amanda,Verduras,Online,Critical,1716,930.66,476.75,1597012.56,818103
E8208,Troy,Bebida,Online,High,7920,684.88,263.51,5424249.6,2086999.2
E8209,Cody,Verduras,Offline,Low,1834,674.11,180.2,1236317.74,330486.8
E8210,Kimberly,Verduras,Online,Critical,5297,440.99,202.89,2335924.03,1074708.33
E8211,William,Cosmeticos,Offline,Critical,1956,593.87,70.69,1161609.72,138269.64
E8212,Jeffrey,Carnes,Offline,Critical,1633,809.77,75.89,1322354.41,123928.37
E8213,Dawn,Snacks,Online,Medium,1192,764.53,170.05,911319.76,202699.6
E8214,Ricky,Snacks,Online,Low,4328,608.78,108.18,2634799.84,468203.04
E8215,Brandi,Domestico,Online,Critical,2762,817.09,222.13,2256802.58,613523.06
E8216,Jacob,Cereales,Offline,High,4410,707.59,377.31,3120471.9,1663937.1
E8217,Lori,Frutas,Online,Low,2000,750.1,467.5,1500200,935000
E8218,Kaitlin,Carnes,Offline,High,2675,946.88,4.33,2532904,11582.75
E8219,Emily,Ropa,Online,Critical,4896,947.48,388.27,4638862.08,1900969.92
E8220,Frank,Carnes,Offline,Low,8304,869.29,221.45,7218584.16,1838920.8
E8221,Cindy,Cuidado personal,Offline,Low,5207,566.88,495.74,2951744.16,2581318.18
E8222,Alyssa,Ropa,Online,Low,6068,937.07,205.63,5686140.76,1247762.84
E8223,Danny,Cuidado personal,Online,Critical,5102,864.89,193.07,4412668.78,985043.14
E8224,Rita,Bebida,Online,Critical,6923,504.29,447.25,3491199.67,3096311.75
E8225,Douglas,Frutas,Offline,Medium,7302,659.5,248.83,4815669,1816956.66
E8226,Tami,Domestico,Online,Medium,3652,832.23,477.66,3039303.96,1744414.32
E8227,Laura,Frutas,Offline,Low,1318,689.86,96.55,909235.48,127252.9
E8228,Sarah,Carnes,Offline,Low,3440,765.94,154.39,2634833.6,531101.6
E8229,Tiffany,Cereales,Offline,Low,7369,870.84,277.1,6417219.96,2041949.9
E8230,Courtney,Domestico,Online,High,1318,519.27,38.02,684397.86,50110.36
E8231,Courtney,Cosmeticos,Online,High,7799,866.47,31.2,6757599.53,243328.8
E8232,Eric,Cosmeticos,Offline,High,4420,912.52,380.22,4033338.4,1680572.4
E8233,Kimberly,Carnes,Online,High,1614,657.85,408.74,1061769.9,659706.36
E8234,Gregory,Snacks,Online,Low,9494,859.58,16.46,8160852.52,156271.24
E8235,Eric,Verduras,Online,Critical,108,400.12,13.22,43212.96,1427.76
E8236,Misty,Alimento infantil,Online,Critical,6815,759.08,126.13,5173130.2,859575.95
E8237,Randy,Carnes,Offline,Low,6691,484.58,12.07,3242324.78,80760.37
E8238,Duane,Snacks,Online,Critical,9883,729.09,395.28,7205596.47,3906552.24
E8239,Desiree,Domestico,Offline,Medium,5362,795.9,402,4267615.8,2155524
E8240,Andre,Carnes,Offline,Critical,5183,796.07,225.17,4126030.81,1167056.11
E8241,Brenda,Cuidado personal,Offline,Critical,5301,821.5,188.37,4354771.5,998549.37
E8242,Misty,Bebida,Offline,Low,976,734.45,15.01,716823.2,14649.76
E8243,Darin,Verduras,Offline,Critical,8992,491.75,480.79,4421816,4323263.68
E8244,David,Ropa,Online,Medium,5865,816.09,495.37,4786367.85,2905345.05
E8245,Audrey,Snacks,Offline,Critical,7892,688.37,67.29,5432616.04,531052.68
E8246,Richard,Cereales,Offline,Low,180,461.64,335.23,83095.2,60341.4
E8247,Scott,Bebida,Online,High,3246,533.12,185.86,1730507.52,603301.56
E8248,Richard,Carnes,Offline,High,4264,793.73,379.67,3384464.72,1618912.88
E8249,Cameron,Domestico,Online,High,221,873.32,272.48,193003.72,60218.08
E8250,Kevin,Cuidado personal,Online,High,2102,428.24,148.63,900160.48,312420.26
E8251,Charles,Cosmeticos,Offline,Medium,1587,753.36,56.48,1195582.32,89633.76
E8252,Rebecca,Cereales,Online,High,8176,915.93,65.54,7488643.68,535855.04
E8253,Pamela,Ropa,Offline,Critical,6707,848.43,251.97,5690420.01,1689962.79
E8254,James,Verduras,Offline,Low,1563,611.88,251.13,956368.44,392516.19
E8255,George,Material de oficina,Online,Medium,7661,895.31,88.15,6858969.91,675317.15
E8256,Sean,Frutas,Online,Low,573,624.92,242.55,358079.16,138981.15
E8257,Jaime,Frutas,Online,Medium,6439,755.08,367.62,4861960.12,2367105.18
E8258,Julie,Alimento infantil,Online,Medium,1808,809.76,497.91,1464046.08,900221.28
E8259,Joseph,Cuidado personal,Offline,High,3479,784.35,243.67,2728753.65,847727.93
E8260,Stephen,Cuidado personal,Offline,High,702,997.09,384.92,699957.18,270213.84
E8261,Matthew,Ropa,Online,High,1957,727.37,498.98,1423463.09,976503.86
E8262,Tiffany,Alimento infantil,Offline,Low,1796,978.52,75.13,1757421.92,134933.48
E8263,Timothy,Frutas,Offline,Medium,2159,842.2,490.79,1818309.8,1059615.61
E8264,Brenda,Frutas,Online,Critical,7504,710.27,311.37,5329866.08,2336520.48
E8265,Audrey,Domestico,Offline,Low,3593,738.66,28.43,2654005.38,102148.99
E8266,Michael,Cereales,Online,High,8820,564.9,371.06,4982418,3272749.2
E8267,James,Cosmeticos,Online,High,3731,447.15,144.33,1668316.65,538495.23
E8268,Frank,Material de oficina,Online,Medium,1582,571.1,430.16,903480.2,680513.12
E8269,Taylor,Frutas,Online,High,8658,742.54,278.96,6428911.32,2415235.68
E8270,Michael,Carnes,Offline,Medium,1539,523.07,282.1,805004.73,434151.9
E8271,Jacqueline,Verduras,Offline,Medium,7555,858.75,477.9,6487856.25,3610534.5
E8272,Andrew,Snacks,Offline,Medium,2759,450.19,44.04,1242074.21,121506.36
E8273,Bobby,Ropa,Online,Medium,585,591.59,216.84,346080.15,126851.4
E8274,Christopher,Ropa,Online,Medium,4104,853.31,56.25,3501984.24,230850
E8275,Amber,Carnes,Online,Critical,5308,823.8,35.98,4372730.4,190981.84
E8276,Gail,Frutas,Online,High,7802,590.31,209.36,4605598.62,1633426.72
E8277,Emma,Snacks,Online,Critical,9719,977.62,486.7,9501488.78,4730237.3
E8278,Bruce,Cereales,Offline,Low,6337,501.92,379.97,3180667.04,2407869.89
E8279,Kayla,Snacks,Offline,Critical,5959,848.36,334.51,5055377.24,1993345.09
E8280,Richard,Bebida,Online,High,7012,474.98,252.36,3330559.76,1769548.32
E8281,Melinda,Cosmeticos,Online,Medium,4352,710.22,374.79,3090877.44,1631086.08
E8282,Sara,Verduras,Offline,High,300,635.52,283.77,190656,85131
E8283,James,Material de oficina,Online,High,602,815.22,322.04,490762.44,193868.08
E8284,Andrea,Carnes,Offline,Low,1142,870.19,316.78,993756.98,361762.76
E8285,Susan,Bebida,Online,Low,9434,828.74,192.53,7818333.16,1816328.02
E8286,Katherine,Cereales,Online,High,1145,849.37,118.52,972528.65,135705.4
E8287,Stephen,Ropa,Offline,Low,5296,644.88,266.02,3415284.48,1408841.92
E8288,Emma,Domestico,Offline,High,4863,501.7,406.06,2439767.1,1974669.78
E8289,Jacob,Domestico,Online,Low,2227,810.16,226.26,1804226.32,503881.02
E8290,Kimberly,Ropa,Offline,High,6634,843.08,297.62,5592992.72,1974411.08
E8291,Matthew,Material de oficina,Offline,High,1037,729.37,44.22,756356.69,45856.14
E8292,Marc,Cuidado personal,Online,High,7271,919.31,175.85,6684303.01,1278605.35
E8293,Jacob,Frutas,Online,Critical,9159,486.62,457.74,4456952.58,4192440.66
E8294,Dawn,Frutas,Offline,Critical,2533,794.85,172.74,2013355.05,437550.42
E8295,Joseph,Verduras,Offline,Medium,4866,656.1,295.68,3192582.6,1438778.88
E8296,Dean,Cuidado personal,Online,High,1330,612.11,120.39,814106.3,160118.7
E8297,Paul,Material de oficina,Offline,Low,2114,455.87,382.74,963709.18,809112.36
E8298,David,Bebida,Offline,Medium,7000,816.46,98.66,5715220,690620
E8299,Jessica,Bebida,Online,Low,4690,437.04,23.94,2049717.6,112278.6
E8300,Robert,Verduras,Offline,Medium,3471,663.69,461.24,2303667.99,1600964.04
E8301,Thomas,Material de oficina,Online,Medium,4543,886.29,238.82,4026415.47,1084959.26
E8302,Cathy,Cereales,Online,Low,2926,878.9,111.67,2571661.4,326746.42
E8303,Adam,Carnes,Online,Low,5063,708.82,460.62,3588755.66,2332119.06
E8304,Nathan,Cuidado personal,Offline,Medium,1242,662.23,81.6,822489.66,101347.2
E8305,Sarah,Cosmeticos,Offline,Low,2100,788.14,137.7,1655094,289170
E8306,Vicki,Ropa,Offline,Low,4252,574.3,85.8,2441923.6,364821.6
E8307,Michelle,Cosmeticos,Online,Medium,7850,573.19,296.64,4499541.5,2328624
E8308,Nancy,Carnes,Online,Critical,5295,592.47,180.78,3137128.65,957230.1
E8309,Kristen,Verduras,Online,Low,4878,562.3,78.77,2742899.4,384240.06
E8310,Elizabeth,Carnes,Online,High,6584,953.32,30.69,6276658.88,202062.96
E8311,Dorothy,Cereales,Offline,Low,7251,519.1,307.9,3763994.1,2232582.9
E8312,Dean,Material de oficina,Online,Critical,2467,402.38,313.87,992671.46,774317.29
E8313,Leah,Alimento infantil,Offline,High,4601,786.79,116.44,3620020.79,535740.44
E8314,Veronica,Carnes,Offline,Critical,8753,868.76,153.74,7604256.28,1345686.22
E8315,Jessica,Carnes,Offline,Low,2489,888.11,153.61,2210505.79,382335.29
E8316,Jeffrey,Cuidado personal,Offline,High,2179,857.22,413.31,1867882.38,900602.49
E8317,Mark,Frutas,Offline,Critical,3849,979.17,439.61,3768825.33,1692058.89
E8318,Nathan,Snacks,Online,Low,1123,842.11,403.17,945689.53,452759.91
E8319,Julie,Verduras,Offline,Medium,7070,680.86,147.98,4813680.2,1046218.6
E8320,Willie,Material de oficina,Online,Medium,4914,574.31,131.18,2822159.34,644618.52
E8321,Christina,Bebida,Offline,High,2169,788.3,129.49,1709822.7,280863.81
E8322,Natasha,Snacks,Offline,Low,1300,575.81,217.33,748553,282529
E8323,Mark,Frutas,Offline,Low,1398,651.65,169.79,911006.7,237366.42
E8324,Gina,Alimento infantil,Online,Low,7025,903.65,61.5,6348141.25,432037.5
E8325,Stacy,Alimento infantil,Offline,Critical,8475,894.2,50.2,7578345,425445
E8326,Brandon,Cosmeticos,Online,Critical,4387,607.45,8.22,2664883.15,36061.14
E8327,Jacqueline,Domestico,Online,Medium,6659,460.07,474.53,3063606.13,3159895.27
E8328,Jessica,Bebida,Offline,Medium,998,525.77,186.8,524718.46,186426.4
E8329,Maxwell,Carnes,Offline,Medium,3775,640.42,418.89,2417585.5,1581309.75
E8330,Courtney,Cereales,Online,Critical,8595,520.18,359.92,4470947.1,3093512.4
E8331,Katie,Alimento infantil,Offline,Critical,9891,504.84,489.35,4993372.44,4840160.85
E8332,Lisa,Carnes,Offline,Critical,5796,619.77,312.89,3592186.92,1813510.44
E8333,Amanda,Material de oficina,Offline,Medium,1702,914.76,47.55,1556921.52,80930.1
E8334,Antonio,Verduras,Offline,Medium,5636,970.01,441.72,5466976.36,2489533.92
E8335,Whitney,Frutas,Offline,Critical,2538,545.09,292.86,1383438.42,743278.68
E8336,Alexander,Material de oficina,Online,Medium,4000,659.7,468.9,2638800,1875600
E8337,Kenneth,Verduras,Online,Low,4672,423.81,266.74,1980040.32,1246209.28
E8338,Stephanie,Material de oficina,Online,High,7023,673.6,82.81,4730692.8,581574.63
E8339,Mark,Alimento infantil,Offline,Critical,6504,611.56,213.4,3977586.24,1387953.6
E8340,Craig,Cosmeticos,Offline,Medium,5319,811.81,487.32,4318017.39,2592055.08
E8341,Christopher,Verduras,Online,High,2506,887.37,280.89,2223749.22,703910.34
E8342,Michael,Snacks,Online,Low,1158,641.91,206.48,743331.78,239103.84
E8343,Andrew,Material de oficina,Offline,Critical,8214,433.41,17.51,3560029.74,143827.14
E8344,Mary,Domestico,Offline,Critical,4796,998.78,328.93,4790148.88,1577548.28
E8345,Samantha,Carnes,Offline,Low,7058,511.92,489.52,3613131.36,3455032.16
E8346,Logan,Verduras,Online,Low,4312,942.88,116.87,4065698.56,503943.44
E8347,Amber,Cuidado personal,Online,Critical,5420,601.6,119.35,3260672,646877
E8348,Adam,Alimento infantil,Offline,Critical,3185,673.43,186.35,2144874.55,593524.75
E8349,Laurie,Ropa,Offline,Medium,3927,992.12,36.68,3896055.24,144042.36
E8350,Christina,Snacks,Offline,Low,1714,656.18,328.64,1124692.52,563288.96
E8351,Sydney,Snacks,Online,Critical,7196,426.72,165.01,3070677.12,1187411.96
E8352,Anthony,Bebida,Online,High,4529,631.55,83.36,2860289.95,377537.44
E8353,James,Cosmeticos,Offline,Low,9610,783.8,162.02,7532318,1557012.2
E8354,Lindsay,Alimento infantil,Offline,Critical,5252,613.92,132.99,3224307.84,698463.48
E8355,Justin,Frutas,Offline,Critical,256,708.85,341.49,181465.6,87421.44
E8356,Paul,Bebida,Online,High,7147,616.25,143.8,4404338.75,1027738.6
E8357,David,Snacks,Online,Low,652,488.64,225.34,318593.28,146921.68
E8358,Charles,Cereales,Offline,Critical,5401,449.05,105.31,2425319.05,568779.31
E8359,Joseph,Frutas,Offline,Medium,4818,428.3,235.35,2063549.4,1133916.3
E8360,Randy,Material de oficina,Offline,Medium,1794,707.23,273.38,1268770.62,490443.72
E8361,William,Domestico,Online,Medium,1674,645.44,52.26,1080466.56,87483.24
E8362,Michelle,Bebida,Online,Medium,3592,607.34,409.48,2181565.28,1470852.16
E8363,Joseph,Ropa,Offline,Low,7895,907.58,410.21,7165344.1,3238607.95
E8364,Kayla,Snacks,Online,Medium,1807,525.3,496.91,949217.1,897916.37
E8365,Deborah,Frutas,Offline,Medium,3766,630.91,327.16,2376007.06,1232084.56
E8366,Timothy,Cuidado personal,Online,High,4861,985.79,415.49,4791925.19,2019696.89
E8367,Patricia,Carnes,Online,Low,7067,697.38,139.82,4928384.46,988107.94
E8368,Amanda,Verduras,Online,High,4066,918.52,27.87,3734702.32,113319.42
E8369,Darryl,Verduras,Offline,Low,1823,788.46,240.97,1437362.58,439288.31
E8370,George,Domestico,Offline,Medium,294,555.55,29.27,163331.7,8605.38
E8371,Gabriel,Snacks,Offline,High,8232,508.2,50.36,4183502.4,414563.52
E8372,Zachary,Bebida,Online,Low,9001,562.94,40.29,5067022.94,362650.29
E8373,Sean,Carnes,Offline,Low,9907,803.95,91.07,7964732.65,902230.49
E8374,Lori,Cosmeticos,Online,Critical,845,901.86,112.2,762071.7,94809
E8375,Stacy,Verduras,Online,Medium,8022,517.1,179.69,4148176.2,1441473.18
E8376,Susan,Domestico,Offline,Critical,8874,661.14,475.05,5866956.36,4215593.7
E8377,Chad,Verduras,Offline,High,7116,569.84,354.58,4054981.44,2523191.28
E8378,Lisa,Carnes,Online,Medium,9547,905.43,340.63,8644140.21,3251994.61
E8379,Michael,Material de oficina,Offline,Medium,5363,590.69,495.86,3167870.47,2659297.18
E8380,Nicole,Cuidado personal,Online,Medium,7519,871.76,379.51,6554763.44,2853535.69
E8381,Thomas,Cereales,Offline,Medium,6256,632.28,431.78,3955543.68,2701215.68
E8382,John,Alimento infantil,Offline,Medium,976,404.27,62.1,394567.52,60609.6
E8383,Matthew,Domestico,Online,Medium,1926,928.24,469.35,1787790.24,903968.1
E8384,Lisa,Snacks,Offline,Low,9232,730.75,380.08,6746284,3508898.56
E8385,Christopher,Carnes,Offline,Low,8732,811.15,116.67,7082961.8,1018762.44
E8386,Dawn,Snacks,Offline,Critical,3826,404.63,321.02,1548114.38,1228222.52
E8387,Veronica,Cuidado personal,Offline,Critical,324,707.67,3.53,229285.08,1143.72
E8388,Judith,Material de oficina,Offline,High,4593,463.3,203.83,2127936.9,936191.19
E8389,Andrew,Frutas,Online,Critical,1844,778.68,349.25,1435885.92,644017
E8390,Paul,Ropa,Online,Critical,5387,718.17,131.85,3868781.79,710275.95
E8391,Jeffrey,Bebida,Online,Critical,4659,730.29,254.38,3402421.11,1185156.42
E8392,Megan,Cosmeticos,Offline,Low,4744,754.86,196.66,3581055.84,932955.04
E8393,Gina,Cuidado personal,Online,High,8102,825.84,224.91,6690955.68,1822220.82
E8394,Justin,Alimento infantil,Offline,High,5120,748.45,46.09,3832064,235980.8
E8395,Timothy,Frutas,Offline,Low,8264,783.92,417.34,6478314.88,3448897.76
E8396,Laura,Snacks,Online,High,4039,685.58,368.6,2769057.62,1488775.4
E8397,Patricia,Snacks,Offline,High,4001,739.26,37.7,2957779.26,150837.7
E8398,Nicole,Snacks,Offline,Low,4482,703.07,196.1,3151159.74,878920.2
E8399,James,Frutas,Online,Low,3751,744.85,486.27,2793932.35,1823998.77
E8400,Nicole,Material de oficina,Online,Medium,6180,532.01,446.54,3287821.8,2759617.2
E8401,Kim,Verduras,Offline,High,7780,903.76,177.22,7031252.8,1378771.6
E8402,Dana,Cosmeticos,Offline,Critical,4173,463.37,318.36,1933643.01,1328516.28
E8403,Ethan,Ropa,Offline,Low,7178,765.6,464.27,5495476.8,3332530.06
E8404,Nicole,Ropa,Offline,High,9979,686.25,395.55,6848088.75,3947193.45
E8405,Nicholas,Domestico,Offline,Low,7928,761.76,73.38,6039233.28,581756.64
E8406,Tiffany,Snacks,Online,High,664,457.7,279.3,303912.8,185455.2
E8407,Tyler,Material de oficina,Offline,Medium,1636,599.15,126.03,980209.4,206185.08
E8408,Timothy,Cuidado personal,Online,Critical,7088,458.3,39.19,3248430.4,277778.72
E8409,Diana,Snacks,Online,Medium,8324,714.31,109.12,5945916.44,908314.88
E8410,Michael,Cosmeticos,Offline,Low,6002,444.33,27.44,2666868.66,164694.88
E8411,Willie,Cosmeticos,Offline,Critical,2659,841.48,57.75,2237495.32,153557.25
E8412,Gail,Domestico,Online,High,6044,673.5,434.26,4070634,2624667.44
E8413,Sean,Cereales,Offline,Medium,4055,845.94,152.7,3430286.7,619198.5
E8414,Eric,Cosmeticos,Online,Critical,1353,461.43,242.37,624314.79,327926.61
E8415,Angela,Domestico,Offline,Critical,8024,419.16,420.58,3363339.84,3374733.92
E8416,Sabrina,Cosmeticos,Offline,Low,5339,711.43,440.09,3798324.77,2349640.51
E8417,Erin,Material de oficina,Online,Medium,899,826.96,87.6,743437.04,78752.4
E8418,Alan,Cereales,Online,Critical,4263,809.52,337.96,3450983.76,1440723.48
E8419,Steve,Carnes,Online,Critical,167,591.32,304.06,98750.44,50778.02
E8420,Ryan,Cuidado personal,Online,Critical,9332,474.95,492.46,4432233.4,4595636.72
E8421,Kevin,Carnes,Offline,High,3610,646.49,345.77,2333828.9,1248229.7
E8422,David,Verduras,Offline,Low,7862,583.42,142.73,4586848.04,1122143.26
E8423,Joshua,Bebida,Offline,Medium,403,868.82,101.02,350134.46,40711.06
E8424,Amanda,Bebida,Online,Critical,1453,599.94,50.31,871712.82,73100.43
E8425,Pamela,Frutas,Offline,High,1993,810.99,203.32,1616303.07,405216.76
E8426,Dean,Bebida,Offline,Medium,8592,768.19,403.12,6600288.48,3463607.04
E8427,Nicholas,Cosmeticos,Online,Medium,5465,500.67,41.59,2736161.55,227289.35
E8428,Kelly,Snacks,Offline,Medium,6618,464.31,141.74,3072803.58,938035.32
E8429,Jonathan,Frutas,Offline,High,9226,876.8,146.01,8089356.8,1347088.26
E8430,James,Frutas,Online,Low,9476,899.45,413.7,8523188.2,3920221.2
E8431,Thomas,Carnes,Offline,Low,7434,922.51,274.07,6857939.34,2037436.38
E8432,Kevin,Verduras,Online,Critical,4501,601.86,8.78,2708971.86,39518.78
E8433,Mark,Snacks,Offline,Critical,392,848.93,167.37,332780.56,65609.04
E8434,Eric,Frutas,Offline,Low,5973,692.01,428,4133375.73,2556444
E8435,John,Cosmeticos,Offline,High,2871,693.05,14.92,1989746.55,42835.32
E8436,Dawn,Domestico,Online,Low,9351,446.54,163.25,4175595.54,1526550.75
E8437,Gregory,Material de oficina,Offline,Medium,448,449.98,113.15,201591.04,50691.2
E8438,Kaitlyn,Verduras,Offline,Medium,5466,767.96,368.11,4197669.36,2012089.26
E8439,Kevin,Snacks,Offline,Critical,5904,881.51,402.5,5204435.04,2376360
E8440,Joshua,Snacks,Offline,Medium,632,939.62,332.71,593839.84,210272.72
E8441,Alexis,Domestico,Offline,High,9913,741.04,303.09,7345929.52,3004531.17
E8442,Christian,Frutas,Online,Medium,5836,469.32,384.88,2738951.52,2246159.68
E8443,Steve,Snacks,Offline,Medium,8014,595.37,10.49,4771295.18,84066.86
E8444,Charles,Carnes,Online,Medium,9447,827.2,491.51,7814558.4,4643294.97
E8445,Ricky,Snacks,Offline,Low,2609,875.07,233.63,2283057.63,609540.67
E8446,Tami,Cereales,Online,Low,8327,692.86,308.32,5769445.22,2567380.64
